Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Nepal,NPL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.002929405,-0.001028699,0.020526234,,-0.002753317,0,0.025558508,0.016205267,0.015416899,-0.010107299,-0.001252385,-0.024518069,0.036804482,0.024809975,0.041041334,0.047003042,0.019500949,0.011914122,0.163746322,0.056611336,0,0,0,0,0.42374943,0.468752021,0.247611787,0.086439766,-0.008824253,0.347091875,-0.098374869,0.233443621,-0.005737557,0.030156296,-0.073509433,0.055606415,0.007932157,0.297715389,0.548294666,0.497114693,0.487781494,0.384925462,0.151990822,0.242380484,0.500315132,0.779430296,0.233728004,
Nauru,NRU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
New Zealand,NZL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.247673519,1.390444931,1.32419375,1.62197647,1.804822671,1.074251124,2.04074546,0.999040235,1.477238759,1.69087786,1.437268555,0.724730746,1.136575662,1.000401244,0.536388549,0.913162317,1.272381374,0.587546174,0.345138194,0.987184304,3.703172576,3.956844135,2.61273592,4.728580077,4.730440856,4.458729265,5.586784108,2.901933605,3.247136192,1.602157748,-2.865294556,0.481362353,4.275332532,-3.811793238,2.232630391,1.662015177,2.609690732,3.157217005,1.944603649,-0.043166119,0.195272531,0.817998562,2.182654255,-0.036427264,1.617073458,-0.04134435,0.996212497,1.019248465,1.023879321,1.908411568
OECD members,OED,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.430181631,0.421875144,0.402739298,0.436287371,0.550661563,0.380141611,0.321478402,0.37180619,0.388343727,0.449464722,0.563621799,0.562648321,0.482656541,0.427358098,0.463326187,0.343923804,0.581015792,0.878701845,0.896949524,1.073570721,1.121092847,0.720487812,0.663739836,0.749525339,0.812132331,1.027041764,1.114168616,1.40924538,2.41888705,3.701268845,4.777258036,2.556911615,2.090293878,1.636475496,2.021169005,3.166882291,4.067601632,5.390942194,3.568222954,1.766147349,2.229847137,2.785007198,2.196939547,2.294673905,1.885900458,3.423026856,3.76554176,2.385940979,1.028047842,1.321489141
Oman,OMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.178308989,-0.089697842,0.466120739,0.30778376,-3.711521559,5.067661582,3.177654651,1.753274007,3.148441304,3.148507182,1.645612511,0.861484433,2.410515742,1.948976317,1.791998269,1.611759829,1.915950086,0.446161032,1.094743371,1.198801199,1.217476463,1.192441754,0.837527935,1.136647514,0.591870835,0.335399748,0.396654915,0.407262496,0.724155461,0.255249022,0.420353038,0.02674047,0.542292347,0.115409584,0.448454041,4.949376621,4.288759216,7.917536986,4.846678424,3.070630412,2.178253932,2.395205047,1.781131614,2.046637479,1.586583649,-3.176057704,3.45943799,4.132146159,8.000288701,
Other small states,OSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,6.586756557,3.04703773,0.952151873,0.75186193,1.640220171,2.522022995,0.724506412,1.007136156,1.534190364,1.793550837,-0.350055117,1.168432776,1.074801237,1.026435089,1.112046815,1.169291786,1.005024003,1.022569371,1.504371596,1.114028555,1.210076632,2.107839273,2.726725311,-0.110463128,1.65064832,3.359744704,6.0078399,3.838693128,4.704004073,4.920528272,5.069772545,4.479642449,3.45370812,5.013261762,9.594367181,19.36645826,19.62827938,22.69898971,12.41647578,30.06831388,16.9502312,14.98163361,20.43204354,8.205210923,13.92710391,10.21813757,4.335285378,5.799952574,2.875591693,9.145287369
Pakistan,PAK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.229369018,0.009375677,0.180562618,-0.062662241,0.044947901,0.222605974,0.062427701,0.100642225,0.181192853,0.295880697,0.269010726,0.384634937,0.207749628,0.102666736,0.178192349,0.421864139,0.331452709,0.387921173,0.484736839,0.524258349,0.612997662,0.566385003,0.688314541,0.672760661,0.805119155,1.191752908,1.456055582,1.147229318,0.813610046,0.844795025,0.375528498,0.475564993,1.033727741,0.581949477,1.037493764,1.833321933,3.112977982,3.668322816,3.197360002,1.390402267,1.141304858,0.6208231,0.382826517,0.576510795,0.772218504,0.618355973,0.924441818,0.81952343,0.55218666,0.797205379
Panama,PAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.398062727,-0.077052083,1.344292248,5.46803805,5.805735902,6.353808443,1.340365831,0.359026528,1.028813331,1.855002583,-6.560075521,-7.801404334,0.87015735,2.10601018,1.762625014,1.871346437,2.01535188,4.287107058,2.938223041,4.339195181,12.28963978,11.36194156,8.60245923,6.727830486,4.853618218,1.901601489,7.67198366,8.511739897,6.744677127,16.22949045,10.44328348,9.500757608,4.003077727,8.658539485,12.67247493,8.364890167,8.331140351,9.984475627,9.464113718,9.063310061,6.391726,9.128319223,9.08378579
Peru,PER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.187830743,-0.038843933,0.656331338,0.869807879,0.450065047,0.480560602,0.450779471,0.370031253,0.200067549,0.444793612,0.148339896,0.577390205,0.220249189,0.219075422,-0.505691586,0.006042724,0.144316871,0.154572209,0.168400234,0.262227361,0.155241953,-0.020383521,-0.219650047,2.183587715,7.328507815,4.796187412,6.282348119,3.679021749,2.961992147,3.865535405,1.564790193,2.199224502,3.935620845,2.273086425,2.394892075,3.390348169,3.910656805,5.374286559,5.743356976,5.32237544,5.730826615,4.472626582,7.071142424,4.884294585,1.95724657,4.380260592,3.511826109,3.251307337,2.92188842,
Philippines,PHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.015552088,0.291429657,0.051138335,0.588125288,0.948687846,0.765410468,0.897788753,1.068805302,0.444813302,0.025452538,-0.32665094,0.482516939,0.043080047,0.316149069,0.02865467,0.03904428,0.425199405,0.924812073,2.470606095,1.322366572,1.196075237,1.197774571,0.430380768,2.277071234,2.482661158,1.994064024,1.83106101,1.484013569,3.167281689,2.203743342,1.777214472,0.962987432,2.098274448,0.565262899,0.623144811,1.549059962,2.120919154,1.871212466,0.740318662,1.172203077,0.513698052,0.856963001,1.227629999,1.316426379,1.929375241,1.840180105,2.598508027,3.122387771,2.868338258,2.029612205
Palau,PLW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.174777063,-0.913540404,1.166076312,2.987544664,4.15137296,2.153206542,17.60749581,2.252084665,2.394481037,1.521994688,1.463357862,4.31084131,10.25049174,8.076117577,16.39342266,12.33455995,11.74337238,9.599210651,7.570558485,
Papua New Guinea,PNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,20.08405012,6.616822164,9.999976293,8.613620859,4.953841632,-0.164382611,1.377784928,1.20689219,1.997331199,1.927202913,2.966383926,3.449839272,3.626137293,5.419213218,4.532271704,3.439382187,3.429134306,2.963847453,4.198431034,5.735035057,4.826910353,3.184183118,2.429035753,1.247401061,1.085149666,9.805073867,2.130473335,0.573526453,2.887983827,8.571201779,2.740303139,2.050724509,0.672123736,4.767668112,0.828665064,0.821562763,1.538577135,1.368595853,0.410072291,3.614904094,0.24975036,0.202499221,0.135223367,0.126068766,0.126825068,0.983772379,0.092395728,0.709991499,4.846316186,
Poland,POL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134893962,0.340347152,0.718699594,1.785609331,1.69218647,2.574271142,2.813504413,3.085764141,3.660223209,4.364306707,5.430937831,2.979719901,2.05908339,2.469277139,5.436251482,3.60671277,6.22864828,5.833897208,2.730168024,3.188993631,3.837716755,3.495437777,1.47053881,0.151649742,3.626034887,3.154436234,3.881262468,2.234503946,2.843910572,2.537977626
Pre-demographic dividend,PRE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.877808651,1.153949446,1.096674086,1.138140228,0.670093508,0.706681683,0.804824601,0.603581775,0.580258424,0.585135348,-0.011352174,0.327798912,0.345772106,0.29204141,0.215831312,0.646799915,0.20481121,0.556155174,0.335039037,1.059941033,0.19449857,0.959812427,0.94191897,1.973417016,2.138253899,1.257050821,1.360303238,1.479413623,2.083988936,3.235846707,2.150349874,3.448837827,3.265813087,4.04023141,2.696504688,2.459764728,2.132665995,2.56539429,2.642706335,2.971097422,2.546978556,2.781955521,2.833716302,1.612505421,1.257967403,2.013984987,0.997819917,0.786003885,0.789776413,
Puerto Rico,PRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.356427755,0.608589343,0.64951721,0.629532358,0.605285802,0.596204382,0.309839251,0.270130783,0.280971834,0.294123816,0.477104361,0.545658069,0.471810173,0.539059396,0.786032708,1.010613859,0.614648785,0.966875363,1.635542844,2.866436853,3.315790164,2.743870174,1.741232463,1.61444538,1.273680696,0.579546715,1.281453735,2.316472092,4.898352702,0.581273831,6.163923495,5.031968341,0.438216202,6.280810728,1.314660415,1.708049172,6.421705785,2.504110208,2.980457807,2.292077035,3.769497772,4.011923267,9.894890439,6.955539735,5.246519844,0.637193025,3.565345918,4.817460782,3.239329072,3.479788109
Paraguay,PRY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.799177801,1.068357696,0.452642442,0.924129244,1.774010983,1.614375207,1.294909585,1.037206197,0.960991127,1.469220513,0.712665869,0.567159925,0.675350049,0.086370266,0.115492348,0.021325539,0.016111734,0.133466137,0.197383098,0.269035739,1.323098499,1.232752955,1.641652073,1.034549309,1.741841106,1.042801026,1.428222359,2.31705741,3.677994469,0.98675237,1.217294369,1.167634889,1.256207971,-0.750191695,0.976461922,0.067986029,1.398421223,0.588028727,1.37462392,0.120460548,2.041242801,1.376202815,2.184715919,0.810067192,1.36478978,1.328581463,1.366723978,1.546622866,0.958076046,1.023413216
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734616791,5.197090568,4.335336986,5.13725121,4.441884762,1.437441622,0.478966972,0.265481748,0.324395161,0.473990576,0.750072437,0.378565813,0.35591558,0.771828875,4.13400842,2.018837978,2.282193615,0.558410608,1.519398662,1.256029329,0.828041716,2.208253803,1.402778978,1.796055381,
Pacific island small states,PSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.910698644,2.125543315,2.376439019,3.407895112,2.215728959,2.774196688,1.51274791,2.547826271,1.712971197,1.344764061,2.751331029,2.682170308,2.637234627,2.293562663,1.838517774,1.640590962,0.723307333,2.282459636,2.404733932,2.685350435,0.007872508,0.164555816,3.509658644,1.98503847,0.218919451,0.475280861,-0.90709221,0.700643177,1.819208868,-3.826270663,1.112260343,1.87799859,1.643920728,1.650014934,6.28629643,4.124284928,14.05814222,10.66334419,13.96918058,7.355444113,6.181031044,5.487592977,5.231421312,5.105211406,5.708919399,3.852473117,5.741850967,5.255383921,5.949153479,5.067059451
Post-demographic dividend,PST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.428516517,0.423668275,0.411844949,0.447114224,0.56465169,0.389322864,0.322960528,0.382964867,0.391856964,0.458591386,0.57571413,0.584243024,0.498425322,0.430119549,0.478742273,0.326024227,0.590870333,0.929781756,0.940139451,1.091678931,1.173830782,0.729139661,0.66725122,0.782334269,0.82975018,1.046635454,1.134403885,1.441241539,2.452012916,3.830691278,5.068704221,2.649183187,1.993948472,1.657080522,2.153064112,3.254702041,4.306362022,5.696354415,3.767854977,1.783110167,2.465044937,3.026564599,2.360487486,2.430158281,2.033794107,3.44129436,4.048235492,2.710677854,1.144605257,1.710120386
French Polynesia,PYF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.004345812,0.061451388,0.030257446,0.045745049,0.012345356,,0.010156465,0.388662666,-0.299424666,0.072516768,0.013932836,-0.001303489,-0.00353885,0.074791454,1.575596675,0.6965911,1.03508402,0.000843119,-0.087695546,0.044005683,0.052230141,0.089766678,0.402852486,0.284226304,0.116670562,0.286427714,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.885408879,7.051842677,0.001959785,0.166271066,0.540100882,0.362944044,0.006089575,0.055838431,0.219891389,0.081129056,0.1384579,0.043642592,0.048836974,0.014688642,-0.222838872,0.12952407,-0.029091502,-0.054531146,-0.341658844,-0.023119919,0.066300389,0.617998084,0.517645866,1.006763881,1.787929761,1.149680658,3.740559308,3.702755596,3.386477192,0.913812596,1.416675432,1.684982456,3.222105442,2.655415757,3.778179583,5.614130334,5.748812108,5.896219912,3.278064173,8.307641312,3.73261156,0.559389031,0.211888706,-0.422882374,0.504490727,0.662099797,0.510044269,0.590665218,-1.142474855,-1.533054714
Romania,ROU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.56E-05,0.137937293,0.306508326,0.356561754,1.133853181,1.119263921,0.712021743,3.415327783,4.87119059,2.895464424,2.783649075,2.8642283,2.483387896,3.189952355,8.593798355,6.600778233,9.020115115,5.786908828,6.377487195,2.663748667,1.933363916,1.292006362,1.780161293,2.018768386,1.938215185,2.427144691,3.316833018,2.812016214,3.039213971,2.763585341
Russian Federation,RUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252231983,0.278287135,0.174540526,0.522256838,0.658454456,1.201358893,1.019119425,1.662282546,1.031161116,0.928663004,1.005535945,1.842377384,2.606185281,2.029804024,3.79771796,4.298948386,4.502698778,2.99212948,2.8308273,2.692357424,2.290796396,3.019397941,1.069876215,0.502608374,2.548498734,1.814092944,0.526170279,1.869751039
Rwanda,RWA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.027285129,0.762493986,0.202874456,0.687885274,0.713224161,0.524600901,0.918849354,0.662960731,0.517826282,1.133099817,1.308611208,1.281392875,1.470961681,0.751509714,0.949343391,0.852167161,0.903990333,0.813466358,0.8787332,0.646147953,0.300370292,0.239589751,0.271065925,0.296217245,0.00013269,0.154615065,0.160597843,0.139882174,0.356901662,0.095727763,0.466875298,1.104685195,0.089415988,0.254577138,0.368604126,0.30837014,0.920184288,2.015008244,1.967848404,2.084075155,4.074888479,1.723149729,3.316585624,3.281597503,3.801475219,2.602182813,3.048947401,2.919138472,3.132129397,
South Asia,SAS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.089404128,0.060096839,0.038293245,0.035058475,0.051554882,0.012305869,0.004442372,-0.009899735,0.034705763,0.074673553,0.085579049,0.100989223,0.079139813,0.026785535,0.039717033,0.087843844,0.084019892,0.118597351,0.087887331,0.129761213,0.13382823,0.10858288,0.195174668,0.294340981,0.368028125,0.614568198,0.672869234,0.8945033,0.639544644,0.516899566,0.697404774,0.903726696,0.93782552,0.609443257,0.815322165,1.036449187,2.135264556,2.158797424,3.349083195,2.34608349,1.538201214,1.78913156,1.209287034,1.422291148,1.561949016,1.843308116,1.741664335,1.384343873,1.425567315,1.566702844
Saudi Arabia,SAU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.136870816,-1.551002644,0.349514631,-4.187435672,-8.218787219,3.987100645,-0.619633531,1.055375058,0.692642792,-1.135813197,-1.940123422,3.52600408,7.262108409,3.827391877,4.054226805,0.472986476,1.110757316,-1.369183199,-0.371645806,-0.685234715,1.58235912,0.121007446,-0.057578639,1.028218078,0.258430647,-1.307818443,-0.71060735,1.831406071,2.918379922,-0.481664591,-0.992569137,0.010665944,-0.323899872,-0.271772874,-0.129209725,3.683050521,4.853586323,5.84630646,7.590632326,8.496352347,5.534325671,2.429579313,1.655270346,1.187266783,1.059269252,1.244291787,1.155547005,0.206051726,0.539983045,0.57531249
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.068097908,,0.021165857,0.007279515,-0.025244831,0.023222579,0.083675614,0.095013787,0.078091389,-0.029450026,0.118635358,0.19298158,0.181709957,0.076790788,0.093563436,-0.02450875,-0.051810309,0.057800441,0.013117593,0.022815859,-0.250873432,-0.005448527,0.00127946,-0.001801439,0.775195475,0.086769497,0.004435454,0.838077686,3.295015047,3.471245356,3.199694989,4.354099069,4.81774566,7.645650585,7.042162873,5.887717869,5.141568882,3.277591068,3.031769659,3.455554578,3.342625792,2.99588449,4.380527601,2.92373423,1.926773465,2.326382265,2.054706711,2.347551715,4.355244667,
Senegal,SEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.385383831,0.731589609,0.93777535,0.262960399,0.488801775,0.796256115,1.24975423,0.951763074,-0.152655012,0.218656684,0.326561809,0.854668295,0.712715665,-0.987802505,0.849240026,-0.421424645,-0.158964428,-0.06204898,0.236735313,0.430911579,0.786131725,-0.106174386,0.281285779,-0.011298214,1.362481178,0.512829381,0.217607136,3.022866801,1.116564871,2.482828333,1.378129418,0.730108046,1.224621187,0.996170638,1.353176924,1.523604719,2.446353927,2.460167075,2.688764182,2.04006381,1.676389418,1.891733147,1.549334377,1.641747301,2.036131088,2.301949354,2.481103144,2.801853565,3.648826406,
Singapore,SGP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.842270338,5.124160522,5.918433207,9.545355452,6.515152318,5.179977656,3.646084696,4.403737524,3.989646352,8.992566174,10.38772838,11.71034171,9.959122803,6.375949254,6.591966731,5.464176773,9.201629956,13.5578926,14.40513959,9.47499553,15.42354724,10.74886004,4.228526874,7.732744325,11.60275062,13.60063454,11.87212078,15.68230754,6.950616497,21.84975776,16.14923704,18.93961756,6.653710473,17.46258577,21.20237251,15.11338609,26.32660553,26.16195416,7.023479676,12.07096993,23.06933632,17.59636716,18.74388439,20.93448104,21.81934907,22.65377074,22.19383958,28.59812176,24.39214892,28.34620769
Solomon Islands,SLB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.339613636,-0.024626471,1.266461538,-0.059144068,10.52677513,5.882472752,4.761816756,4.123908009,2.290170688,1.428524539,0.12270414,0.546445622,0.241554661,0.776388288,0.290704218,1.471389646,4.393323715,0.54095394,3.490750223,3.451003137,4.530381242,3.741772608,5.687397585,0.451074547,0.39009498,1.05180828,5.964213779,1.868645531,2.053132768,0.460660202,-2.151800136,0.042674016,-0.303350064,-0.801162276,0.132432053,9.701558436,16.66107338,12.35999023,8.127455911,24.35889416,12.8711804,2.244756151,4.72959434,1.793278037,2.790692127,3.034932582,3.274507954,1.790798921,2.115065563
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.887616064,1.23942489,0.816535111,1.084783036,1.61889477,1.486746098,1.428821959,0.731288262,2.525041147,1.449796173,-1.696239194,0.67327128,0.361483204,0.170566586,0.538560176,-3.612713912,-28.62425573,5.619436109,-2.188305172,2.396253743,4.992681776,0.962133785,-0.82339219,-0.970708087,-0.31518119,0.836862793,0.070499967,0.211714175,0.015599153,0.079655501,6.133420204,0.901974622,0.830852374,0.621661643,4.2217306,5.497242011,3.122845624,4.422993265,2.119175784,4.500191915,9.247545616,32.30119212,19.00245529,8.732410791,7.479119148,5.98370116,3.754379501,5.299388378,5.331867768,
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.326589697,0.590159512,0.522267591,0.41599645,1.206569501,0.695284764,0.556634058,0.633660114,0.746812619,-0.287558762,0.16452339,-0.166414514,-0.029418781,0.800833277,0.337549664,0.32628414,0.639867088,0.462854674,0.404784863,0.328437623,0.039403331,0.479414651,0.263348136,0.24597877,,0.426333155,,0.577629027,10.08244914,1.912409009,1.471370927,2.270704149,3.711251875,1.066151837,2.646812423,3.477615671,1.5070732,9.114346954,5.020601116,2.094863995,-0.613403533,0.603924297,2.011253566,1.114908066,2.240894144,2.109978045,1.981979497,2.016883708,1.580340954,2.682025001
San Marino,SMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.382028964,0.021347422,,,-0.037708484,0.010079248,0.003144379,0.017841828,,,,,,,,,,,,
Somalia,SOM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.394916265,0.513435796,1.079285676,0.11833656,0.149707824,1.65857723,0.272521482,1.560522791,0.053098655,0.00169371,-0.004970239,0.01573424,-0.098138016,-1.121404099,-1.895200214,-0.081012809,0.328919539,6.371604632,-4.178981433,-3.767874875,0.60956711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24575211,7.770588521,6.485914487,4.048952251,10.00957894,2.944728135,4.255253081,4.248715427,5.912756684,5.79668204,6.560716367,8.047654601,8.329038969
Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.339591591,1.336034303,0.997625364,0.854580198,1.219409806,0.894400617,0.704415877,0.453212279,0.46846878,0.367767817,0.065281222,0.342276053,0.432834437,0.292226379,0.37226445,0.404263189,0.243354284,0.452998962,0.396393356,0.768786362,0.263462289,0.60524919,0.558959134,0.847347103,1.156168175,1.018171549,0.927402488,1.886550985,1.596394705,2.270347337,1.69009229,4.142118453,2.662707404,2.695348512,1.987519078,2.585509335,1.796925414,2.739872677,3.200039178,3.172627579,2.381380753,2.704003199,2.730988311,2.319804832,2.409836641,2.662779054,2.031799312,1.67263167,1.761641922,
South Sudan,SSD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349372464,-4.303591748,0.007418779,0.001250229,,,,
Sub-Saharan Africa,SSF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.343021924,1.338775008,0.999211187,0.86114471,1.220500437,0.897805546,0.707551259,0.456841028,0.471904298,0.369991221,0.069198264,0.344025453,0.434782322,0.294701637,0.376340354,0.410339836,0.250425177,0.462494873,0.408963179,0.782027017,0.279530636,0.61037754,0.559937712,0.847955454,1.157456817,1.023359695,0.932834113,1.89158328,1.593414101,2.268132235,1.740959998,4.09440236,2.646230699,2.684712377,1.972608472,2.576430363,1.808296503,2.765138064,3.217236905,3.182072851,2.405443977,2.719324555,2.783378852,2.322013245,2.422070759,2.661234607,2.041125391,1.69234798,1.785286122,
Small states,SST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,8.635619832,6.642493477,4.410714241,3.50513027,3.072283461,2.50609621,1.267541116,1.05620653,1.361771406,1.455898161,0.551769196,1.783805416,1.337588597,1.199694162,1.004482567,0.881714529,0.615809358,0.932606909,1.201874907,1.02725432,1.403736896,2.259731102,2.87678412,0.822310347,2.275657919,3.362893614,5.15418671,4.304631395,4.780454645,4.758234764,4.949504376,4.776752306,4.042874079,5.147057955,8.695692981,16.41021913,16.9558511,19.49536698,11.94173106,25.4031886,14.68453723,13.1239577,17.37323553,7.176041502,12.43472274,9.115527225,4.34421247,5.367560785,3.050483784,
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94990412,4.226775516,3.330538833,3.05543876,11.47963977,26.62628642,24.15648131,42.09280268,8.252561847,25.62621313,13.78662983,8.897472886,4.014972836,7.59152057,8.773798469,6.713116986,9.121270494,5.611780642,
Suriname,SUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-1.818843216,-2.259136213,0.964898221,4.18323759,1.817738197,0.249194415,0.209693373,-3.522992985,-1.835486064,-3.501597444,2.27672956,6.940382452,-1.213114754,9.22467459,-8.206018519,2.439862543,-6.778900112,-13.2244898,-14.72868217,-55.23405824,-19.77342945,4.128542736,-13.42066238,-10.86843188,-4.987675015,-2.978641272,2.217291113,-0.993067418,0.81919251,-6.93903255,-10.25671362,-3.212353242,-6.730222966,-5.972420236,-2.513320365,1.555714023,-6.221490147,-8.400837365,-6.549731903,-2.410067682,-5.670270825,3.285383833,3.402453516,3.629495323,-1.138668646,3.836468294,7.40397206,2.992947792,3.787083309,1.826608477
Slovak Republic,SVK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203547932,1.338484478,0.913822141,1.256314336,0.637791805,2.165770163,1.112832679,7.484136622,4.983664672,11.99088133,2.070207455,7.087660837,6.249086967,8.063343351,5.85077573,4.61920382,1.708194083,2.346129324,5.486594537,1.881625128,1.016878913,-0.358583708,1.718784317,5.290988127,4.425529358,2.411549017,2.193735657
Slovenia,SVN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847259907,0.849239579,0.776763727,0.704376281,0.805775434,1.611030985,0.97398058,0.469368144,0.669307502,2.400807471,7.874877243,1.807339922,2.217360971,2.681294186,1.752794419,3.925533737,1.94544192,-0.68887187,0.662657066,1.70032629,0.071999914,0.214914547,2.041591485,4.015177885,3.239024507,2.463318386,2.820162898,2.570956668
